manufacturercode,manufacturername,classoftradecode,classoftrade,sectorcode,sectorname,mediacode,medianame,categorycode,categoryname,segmentcode,segmentname,facevaluerangecode,facevaluerangedescription,facevalueperunitrangecode,facevalueperunitrangedescription,totalredemptionvalue,recordcount,percent,yyyyqqretailereow
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,2,Automotive,1,Food,1,<.40,1,<.40,5407.87,6564,0.00027692,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Deodorant,1,Food,3,.76 - 1.00,3,.76 - 1.00,28.00,9,0.00000038,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,8,Greeting Cards/Pre-Paid Gift Cards,1,Food,4,1.00 +,3,.76 - 1.00,1052.00,385,0.00001624,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,1,<.40,36.00,59,0.00000249,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1,<.40,1,<.40,1.20,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,2,.40 - .75,6.75,9,0.00000038,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,4,1.00 +,1,<.40,55.89,22,0.00000093,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,1,<.40,1,<.40,1252.70,1960,0.00008269,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,1,<.40,8.00,6,0.00000025,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,1,<.40,3.00,3,0.00000013,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,Vegetables,1,Food,3,.76 - 1.00,1,<.40,3.00,3,0.00000013,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,2,.40 - .75,939.75,782,0.00003299,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,6453.00,4053,0.00017098,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,10,Shaving Supplies,1,Food,2,.40 - .75,1,<.40,12.00,17,0.00000072,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,9,Sanitary Protection & Feminine Hygiene,1,Food,4,1.00 +,2,.40 - .75,4.50,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,42.00,30,0.00000127,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,3,.76 - 1.00,12.00,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,5,Eggs,1,Food,3,.76 - 1.00,1,<.40,328.00,90,0.00000380,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,2,Breakfast Foods,1,Food,2,.40 - .75,1,<.40,65.25,87,0.00000367,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,2,.40 - .75,275.00,470,0.00001983,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,98,UNKNOWN,1,Food,3,.76 - 1.00,3,.76 - 1.00,23.00,23,0.00000097,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,3,.76 - 1.00,2,.40 - .75,22.00,20,0.00000084,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,2,.40 - .75,2,.40 - .75,1.44,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,2,.40 - .75,10.00,17,0.00000072,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,2,.40 - .75,6.00,6,0.00000025,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,6441.00,1897,0.00008003,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,2,.40 - .75,2,.40 - .75,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,1,<.40,1,<.40,0.50,2,0.00000008,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,1,<.40,1,<.40,1.00,3,0.00000013,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,3,.76 - 1.00,1,<.40,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,486545.00,214710,0.00905803,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,885.00,346,0.00001460,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,510,Handout Electronic Checkout,11,Kitchen Items & Appliances,1,Food,3,.76 - 1.00,2,.40 - .75,39.00,39,0.00000165,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,2,Automotive,1,Food,3,.76 - 1.00,2,.40 - .75,136.00,134,0.00000565,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,1689.35,2458,0.00010370,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,3,.76 - 1.00,2,.40 - .75,80530.00,77920,0.00328723,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,2,.40 - .75,2,.40 - .75,2708.44,2654,0.00011196,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Coffee & Tea,1,Food,4,1.00 +,4,1.00 +,2433.33,639,0.00002696,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,3,Bread & Baked Goods - Shelf Stable,1,Food,4,1.00 +,3,.76 - 1.00,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Breakfast Foods - Shelf Stable,1,Food,4,1.00 +,2,.40 - .75,1045.27,322,0.00001358,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,133424.23,25572,0.00107881,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,13929.75,7163,0.00030219,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,2,Breakfast Foods,1,Food,4,1.00 +,2,.40 - .75,13.50,9,0.00000038,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Fruit,1,Food,3,.76 - 1.00,3,.76 - 1.00,13533.00,13050,0.00055054,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,2,.40 - .75,2,.40 - .75,780.75,1035,0.00004366,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,11,Kitchen Items & Appliances,1,Food,2,.40 - .75,2,.40 - .75,6862.50,12450,0.00052523,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,13,Light Bulbs & Batteries,1,Food,2,.40 - .75,1,<.40,7296.75,14217,0.00059978,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,3,Medical Test Kits & Devices,1,Food,4,1.00 +,4,1.00 +,167.43,48,0.00000202,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,942.00,128,0.00000540,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,1,<.40,47727.40,28564,0.00120504,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,Vegetables,1,Food,2,.40 - .75,1,<.40,47727.40,28564,0.00120504,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,1,<.40,63.00,38,0.00000160,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,2,.40 - .75,35.00,22,0.00000093,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,12.00,3,0.00000013,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,1,<.40,1,<.40,58.17,110,0.00000464,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,1,<.40,134.02,168,0.00000709,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,3,.76 - 1.00,2442.99,1179,0.00004974,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,9,"Crackers, Cookies & Snack Bars",1,Food,3,.76 - 1.00,3,.76 - 1.00,5.00,5,0.00000021,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,5166.00,3598,0.00015179,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,510,Handout Electronic Checkout,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,13,Meal & Side Dish Mixes & Kits,1,Food,2,.40 - .75,1,<.40,37252.50,35805,0.00151051,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,7,Chips/Pretzels/Popcorn,1,Food,3,.76 - 1.00,2,.40 - .75,768.00,202,0.00000852,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,5614.25,8113,0.00034227,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Fruit,1,Food,4,1.00 +,2,.40 - .75,1.50,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,191.00,178,0.00000751,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,"Crackers, Cookies & Snack Bars",1,Food,2,.40 - .75,1,<.40,96.38,110,0.00000464,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,3,.76 - 1.00,1,<.40,2.54,3,0.00000013,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Juice,1,Food,2,.40 - .75,2,.40 - .75,4467.50,2923,0.00012331,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,98,UNKNOWN,1,Food,2,.40 - .75,1,<.40,120.60,184,0.00000776,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,2,Baking Mixes/Ingredients/Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,75.00,48,0.00000202,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Dough Products,1,Food,2,.40 - .75,2,.40 - .75,45686.75,6715,0.00028329,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,8,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,2,.40 - .75,45.00,7,0.00000030,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,2,Breakfast Foods,1,Food,2,.40 - .75,2,.40 - .75,284.25,485,0.00002046,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,5,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,1,<.40,0.75,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,3709.00,7334,0.00030940,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,Cosmetics,1,Food,3,.76 - 1.00,1,<.40,13.00,8,0.00000034,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,7,Foil/Plastic Wrap & Bags/Plastic Containers,1,Food,2,.40 - .75,1,<.40,1.25,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Household Maintenance Products,1,Food,3,.76 - 1.00,3,.76 - 1.00,2.00,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,11,Sour Cream & Whipped Cream - Canned,1,Food,2,.40 - .75,1,<.40,0.50,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,13,Meal & Side Dish Mixes & Kits,1,Food,3,.76 - 1.00,1,<.40,1579.50,431,0.00001818,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,98,Cross-Category,1,Food,3,.76 - 1.00,3,.76 - 1.00,165390.00,18450,0.00077835,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,510,Handout Electronic Checkout,4,Prescription Medications & Devices,1,Food,4,1.00 +,2,.40 - .75,3.50,2,0.00000008,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,7,Yogurt - Shakes & Drinks,1,Food,2,.40 - .75,2,.40 - .75,80.50,51,0.00000215,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,3,.76 - 1.00,2,.40 - .75,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,5,MISCELLANEOUS CLASS,2,Dry Grocery,1360,Print At Home,4,Breakfast Foods - Shelf Stable,1,Food,3,.76 - 1.00,1,<.40,1.00,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,4,1.00 +,4,1.00 +,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,1360,Print At Home,13,Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,9.00,9,0.00000038,201602
705,GENERAL MILLS INC.,7,VARIETY/DISCOUNT,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,3,.76 - 1.00,1,<.40,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,3,.76 - 1.00,1,<.40,105544.00,60889,0.00256874,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,202,FSI,9,"Crackers, Cookies & Snack Bars",1,Food,4,1.00 +,2,.40 - .75,1.50,1,0.00000004,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,7,Yogurt - Shakes & Drinks,1,Food,4,1.00 +,4,1.00 +,74.00,25,0.00000105,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,3,.76 - 1.00,1,<.40,242080.00,237270,0.01000977,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Baking Mixes/Ingredients/Supplies,1,Food,4,1.00 +,3,.76 - 1.00,4.00,2,0.00000008,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,2,Breakfast Foods,1,Food,2,.40 - .75,1,<.40,29.40,38,0.00000160,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,4,Fruit,1,Food,3,.76 - 1.00,3,.76 - 1.00,133424.23,25572,0.00107881,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,5,Heat & Eat Prepared Foods,1,Food,2,.40 - .75,2,.40 - .75,2814.25,2840,0.00011981,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,8,Meal & Side Dish Mixes & Kits,1,Food,4,1.00 +,3,.76 - 1.00,7.76,3,0.00000013,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,2,.40 - .75,71273.90,17429,0.00073528,201602
705,GENERAL MILLS INC.,8,MASS MERCHANDISER,2,Dry Grocery,9999,Unknown,13,Light Bulbs & Batteries,1,Food,1,<.40,1,<.40,1.55,5,0.00000021,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,510,Handout Electronic Checkout,9,Vegetables,1,Food,3,.76 - 1.00,2,.40 - .75,3.00,3,0.00000013,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,11,Skin Creams & Lotions/Facial Cleansers,1,Food,1,<.40,1,<.40,0.90,3,0.00000013,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,1360,Print At Home,98,Cross-Category,1,Food,1,<.40,1,<.40,29025.00,92730,0.00391202,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,2,.40 - .75,2,.40 - .75,584.13,216,0.00000911,201602
705,GENERAL MILLS INC.,12,CLEARING HOUSE,2,Dry Grocery,9999,Unknown,13,Yogurt,1,Food,3,.76 - 1.00,2,.40 - .75,20142.00,11154,0.00047056,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,2,.40 - .75,2,.40 - .75,123.10,146,0.00000616,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,202,FSI,11,Skin Creams & Lotions/Facial Cleansers,1,Food,3,.76 - 1.00,2,.40 - .75,2.00,1,0.00000004,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,510,Handout Electronic Checkout,4,Fragrances & Gift Sets,1,Food,3,.76 - 1.00,3,.76 - 1.00,3472.00,3231,0.00013631,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1299,Military,13,Yogurt,1,Food,2,.40 - .75,1,<.40,12.00,6,0.00000025,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,10,Ready to Eat Fruits & Salads,1,Food,4,1.00 +,4,1.00 +,31.00,6,0.00000025,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,1360,Print At Home,11,Heat & Eat - Canned or Packaged,1,Food,3,.76 - 1.00,1,<.40,69.00,66,0.00000278,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,3,Books & Magazines,1,Food,4,1.00 +,3,.76 - 1.00,826.00,327,0.00001380,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,3,.76 - 1.00,398.99,136,0.00000574,201602
705,GENERAL MILLS INC.,13,LARGE SUPERMARKET,2,Dry Grocery,9999,Unknown,15,Pet Care,1,Food,4,1.00 +,2,.40 - .75,16.80,12,0.00000051,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,"Charcoal, Logs & Accessories",1,Food,3,.76 - 1.00,3,.76 - 1.00,9994.00,5020,0.00021178,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,4,Prescription Medications & Devices,1,Food,4,1.00 +,2,.40 - .75,1.50,1,0.00000004,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,202,FSI,9,Meat/Poultry/Seafood,1,Food,3,.76 - 1.00,2,.40 - .75,3287.00,2158,0.00009104,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,3,Bread & Baked Goods - Shelf Stable,1,Food,2,.40 - .75,2,.40 - .75,33.75,45,0.00000190,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,1360,Print At Home,10,Household Maintenance Products,1,Food,2,.40 - .75,1,<.40,107.20,203,0.00000856,201602
705,GENERAL MILLS INC.,2,LARGE DRUG/PHARM,2,Dry Grocery,9999,Unknown,4,"Charcoal, Logs & Accessories",1,Food,4,1.00 +,4,1.00 +,9902.46,1908,0.00008049,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,2,Breakfast Foods,1,Food,2,.40 - .75,2,.40 - .75,6.35,7,0.00000030,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,4,Juice,1,Food,3,.76 - 1.00,3,.76 - 1.00,5453.00,2392,0.00010091,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,202,FSI,9,Household Cleaners & Supplies,1,Food,2,.40 - .75,1,<.40,9503.50,5684,0.00023979,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,510,Handout Electronic Checkout,23,Vegetables - Canned & Dried,1,Food,2,.40 - .75,2,.40 - .75,4.50,9,0.00000038,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,4,Juice,1,Food,2,.40 - .75,1,<.40,0.43,1,0.00000004,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,10,Shaving Supplies,1,Food,3,.76 - 1.00,2,.40 - .75,35697.00,3517,0.00014837,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1299,Military,98,UNKNOWN,1,Food,2,.40 - .75,2,.40 - .75,54.00,24,0.00000101,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,4,Fragrances & Gift Sets,1,Food,2,.40 - .75,2,.40 - .75,7302.00,11912,0.00050253,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,1360,Print At Home,7,Ice Cream & Frozen Yogurt,1,Food,3,.76 - 1.00,3,.76 - 1.00,23.00,23,0.00000097,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,2,First Aid,1,Food,3,.76 - 1.00,1,<.40,13.00,8,0.00000034,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,3,Deodorant,1,Food,2,.40 - .75,2,.40 - .75,1.44,2,0.00000008,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Juice,1,Food,4,1.00 +,4,1.00 +,1966.83,434,0.00001831,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,4,Prescription Medications & Devices,1,Food,1,<.40,1,<.40,1.05,3,0.00000013,201602
705,GENERAL MILLS INC.,3,MILITARY,2,Dry Grocery,9999,Unknown,10,Fruit - Dried & Canned,1,Food,3,.76 - 1.00,2,.40 - .75,88.00,43,0.00000181,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,202,FSI,7,Heat & Eat Prepared Foods,1,Food,3,.76 - 1.00,2,.40 - .75,5.00,4,0.00000017,201602
705,GENERAL MILLS INC.,4,CONVENIENCE STORE,2,Dry Grocery,9999,Unknown,4,Dough Products,1,Food,3,.76 - 1.00,2,.40 - .75,22.00,9,0.00000038,201602
